Date,Adj Close,Close,High,Low,Open,Volume
2024-02-08 00:00:00+00:00,187.6081085,188.3200073,189.5399933,187.3500061,189.3899994,40962000
2024-02-09 00:00:00+00:00,188.3761597,188.8500061,189.9900055,188,188.6499939,45155200
2024-02-12 00:00:00+00:00,186.6804199,187.1499939,188.6699982,186.7899933,188.4199982,41781900
2024-02-13 00:00:00+00:00,184.5757141,185.0399933,186.2100067,183.5099945,185.7700043,56529500
2024-02-14 00:00:00+00:00,183.6879425,184.1499939,185.5299988,182.4400024,185.3200073,54630500
2024-02-15 00:00:00+00:00,183.3986816,183.8600006,184.4900055,181.3500061,183.5500031,65434500
2024-02-16 00:00:00+00:00,181.8525543,182.3099976,184.8500061,181.6699982,183.4199982,49701400
2024-02-20 00:00:00+00:00,181.1044464,181.5599976,182.4299927,180,181.7899933,53665600
2024-02-21 00:00:00+00:00,181.8625488,182.3200073,182.8899994,180.6600037,181.9400024,41529700
2024-02-22 00:00:00+00:00,183.9073944,184.3699951,184.9600067,182.4600067,183.4799957,52292200
2024-02-23 00:00:00+00:00,182.0620422,182.5200043,185.0399933,182.2299957,185.0099945,45119700
2024-02-26 00:00:00+00:00,180.7054596,181.1600037,182.7599945,180.6499939,182.2400055,40867400
2024-02-27 00:00:00+00:00,182.1717682,182.6300049,183.9199982,179.5599976,181.1000061,54318900
2024-02-28 00:00:00+00:00,180.964798,181.4199982,183.1199951,180.1300049,182.5099945,48953900
2024-02-29 00:00:00+00:00,180.2964783,180.75,182.5700073,179.5299988,181.2700043,136682600
2024-03-01 00:00:00+00:00,179.2092285,179.6600037,180.5299988,177.3800049,179.5500031,73488000
2024-03-04 00:00:00+00:00,174.6606598,175.1000061,176.8999939,173.7899933,176.1499939,81510100
2024-03-05 00:00:00+00:00,169.693161,170.1199951,172.0399933,169.6199951,170.7599945,95132400
2024-03-06 00:00:00+00:00,168.6956482,169.1199951,171.2400055,168.6799927,171.0599976,68587700
2024-03-07 00:00:00+00:00,168.5759583,169,170.7299957,168.4900055,169.1499939,71765100
2024-03-08 00:00:00+00:00,170.3016052,170.7299957,173.6999969,168.9400024,169,76114600
2024-03-11 00:00:00+00:00,172.3165588,172.75,174.3800049,172.0500031,172.9400024,60139500
2024-03-12 00:00:00+00:00,172.7953339,173.2299957,174.0299988,171.0099945,173.1499939,59825400
2024-03-13 00:00:00+00:00,170.7006226,171.1300049,173.1900024,170.7599945,172.7700043,52488700
2024-03-14 00:00:00+00:00,172.5659332,173,174.3099976,172.0500031,172.9100037,72913500
2024-03-15 00:00:00+00:00,172.1868744,172.6199951,172.6199951,170.2899933,171.1699982,121664700
2024-03-18 00:00:00+00:00,173.2841187,173.7200012,177.7100067,173.5200043,175.5700073,75604200
2024-03-19 00:00:00+00:00,175.6381989,176.0800018,176.6100006,173.0299988,174.3399963,55215200
2024-03-20 00:00:00+00:00,178.2217102,178.6699982,178.6699982,175.0899963,175.7200012,53423100
2024-03-21 00:00:00+00:00,170.9400177,171.3699951,177.4900055,170.8399963,177.0500031,106181300
2024-03-22 00:00:00+00:00,171.8477325,172.2799988,173.0500031,170.0599976,171.7599945,71106600
2024-03-25 00:00:00+00:00,170.4213257,170.8500061,171.9400024,169.4499969,170.5700073,54288300
2024-03-26 00:00:00+00:00,169.2841949,169.7100067,171.4199982,169.5800018,170,57388400
2024-03-27 00:00:00+00:00,172.8751373,173.3099976,173.6000061,170.1100006,170.4100037,60273300
2024-03-28 00:00:00+00:00,171.0497437,171.4799957,172.2299957,170.5099945,171.75,65672700
2024-04-01 00:00:00+00:00,169.6033783,170.0299988,171.25,169.4799957,171.1900024,46240500
2024-04-02 00:00:00+00:00,168.4163513,168.8399963,169.3399963,168.2299957,169.0800018,49329500
2024-04-03 00:00:00+00:00,169.2243195,169.6499939,170.6799927,168.5800018,168.7899933,47691700
2024-04-04 00:00:00+00:00,168.3964233,168.8200073,171.9199982,168.8200073,170.2899933,53704400
2024-04-05 00:00:00+00:00,169.1544952,169.5800018,170.3899994,168.9499969,169.5899963,42055200
2024-04-08 00:00:00+00:00,168.0273438,168.4499969,169.1999969,168.2400055,169.0299988,37425500
2024-04-09 00:00:00+00:00,169.244278,169.6699982,170.0800018,168.3500061,168.6999969,42451200
2024-04-10 00:00:00+00:00,167.359024,167.7799988,169.0899963,167.1100006,168.8000031,49709300
2024-04-11 00:00:00+00:00,174.6007996,175.0399933,175.4600067,168.1600037,168.3399963,91070300
2024-04-12 00:00:00+00:00,176.1070251,176.5500031,178.3600006,174.2100067,174.2599945,101593300
2024-04-15 00:00:00+00:00,172.2566986,172.6900024,176.6300049,172.5,175.3600006,73531800
2024-04-16 00:00:00+00:00,168.9550171,169.3800049,173.7599945,168.2700043,171.75,73711200
2024-04-17 00:00:00+00:00,167.578476,168,170.6499939,168,169.6100006,50901200
2024-04-18 00:00:00+00:00,166.6208801,167.0399933,168.6399994,166.5500031,168.0299988,43122900
2024-04-19 00:00:00+00:00,164.5859985,165,166.3999939,164.0800018,166.2100067,67772100
2024-04-22 00:00:00+00:00,165.4238739,165.8399963,167.2599945,164.7700043,165.5200043,48116400
2024-04-23 00:00:00+00:00,166.4812164,166.8999939,167.0500031,164.9199982,165.3500061,49537800
2024-04-24 00:00:00+00:00,168.5959167,169.0200043,169.3000031,166.2100067,166.5399933,48251800
2024-04-25 00:00:00+00:00,169.4637299,169.8899994,170.6100006,168.1499939,169.5299988,50558300
2024-04-26 00:00:00+00:00,168.8752136,169.3000031,171.3399963,169.1799927,169.8800049,44838400
2024-04-29 00:00:00+00:00,173.0646667,173.5,176.0299988,173.1000061,173.3699951,68169400
2024-04-30 00:00:00+00:00,169.9026337,170.3300018,174.9900055,170,173.3300018,65934800
2024-05-01 00:00:00+00:00,168.8752136,169.3000031,172.7100067,169.1100006,169.5800018,50383100
2024-05-02 00:00:00+00:00,172.5958405,173.0299988,173.4199982,170.8899994,172.5099945,94214900
2024-05-03 00:00:00+00:00,182.9198761,183.3800049,187,182.6600037,186.6499939,163224100
2024-05-06 00:00:00+00:00,181.2540894,181.7100067,184.1999969,180.4199982,182.3500061,78569700
2024-05-07 00:00:00+00:00,181.9423218,182.3999939,184.8999939,181.3200073,183.4499969,77305800
2024-05-08 00:00:00+00:00,182.2814941,182.7400055,183.0700073,181.4499969,182.8500061,45057100
2024-05-09 00:00:00+00:00,184.1069031,184.5700073,184.6600037,182.1100006,182.5599976,48983000
2024-05-10 00:00:00+00:00,182.8383636,183.0500031,185.0899963,182.1300049,184.8999939,50759500
2024-05-13 00:00:00+00:00,186.0646362,186.2799988,187.1000061,184.6199951,185.4400024,72044800
2024-05-14 00:00:00+00:00,187.2133026,187.4299927,188.3000031,186.2899933,187.5099945,52393600
2024-05-15 00:00:00+00:00,189.5006561,189.7200012,190.6499939,187.3699951,187.9100037,70400000
2024-05-16 00:00:00+00:00,189.6205139,189.8399963,191.1000061,189.6600037,190.4700012,52845200
2024-05-17 00:00:00+00:00,189.6504822,189.8699951,190.8099976,189.1799927,189.5099945,41282900
2024-05-20 00:00:00+00:00,190.8191223,191.0399933,191.9199982,189.0099945,189.3300018,44361300
2024-05-21 00:00:00+00:00,192.1276245,192.3500061,192.7299957,190.9199982,191.0899963,42309400
2024-05-22 00:00:00+00:00,190.6792908,190.8999939,192.8200073,190.2700043,192.2700043,34648500
2024-05-23 00:00:00+00:00,186.6639404,186.8800049,191,186.6300049,190.9799957,51005900
2024-05-24 00:00:00+00:00,189.7603455,189.9799957,190.5800018,188.0399933,188.8200073,36294600
2024-05-28 00:00:00+00:00,189.7703552,189.9900055,193,189.1000061,191.5099945,52280100
2024-05-29 00:00:00+00:00,190.0699921,190.2899933,192.25,189.5099945,189.6100006,53068000
2024-05-30 00:00:00+00:00,191.0688324,191.2899933,192.1799927,190.6300049,190.7599945,49947900
2024-05-31 00:00:00+00:00,192.0277252,192.25,192.5700073,189.9100037,191.4400024,75158300
2024-06-03 00:00:00+00:00,193.8056641,194.0299988,194.9900055,192.5200043,192.8999939,50080500
2024-06-04 00:00:00+00:00,194.1253052,194.3500061,195.3200073,193.0299988,194.6399994,47471400
2024-06-05 00:00:00+00:00,195.6435394,195.8699951,196.8999939,194.8699951,195.3999939,54156800
2024-06-06 00:00:00+00:00,194.2551422,194.4799957,196.5,194.1699982,195.6900024,41181800
2024-06-07 00:00:00+00:00,196.6623688,196.8899994,196.9400024,194.1399994,194.6499939,53103900
2024-06-10 00:00:00+00:00,192.8967133,193.1199951,197.3000031,192.1499939,196.8999939,97262100
2024-06-11 00:00:00+00:00,206.9104919,207.1499939,207.1600037,193.6300049,193.6499939,172373300
2024-06-12 00:00:00+00:00,212.8236694,213.0700073,220.1999969,206.8999939,207.3699951,198134300
2024-06-13 00:00:00+00:00,213.9923096,214.2400055,216.75,211.6000061,214.7400055,97862700
2024-06-14 00:00:00+00:00,212.244339,212.4900055,215.1699982,211.3000031,213.8500061,70122700
2024-06-17 00:00:00+00:00,216.4194946,216.6699982,218.9499969,212.7200012,213.3699951,93728300
2024-06-18 00:00:00+00:00,214.0422363,214.2899933,218.6300049,213,217.5899963,79943300
2024-06-20 00:00:00+00:00,209.4375763,209.6799927,214.2400055,208.8500061,213.9299927,86172500
2024-06-21 00:00:00+00:00,207.2501221,207.4900055,211.8899994,207.1100006,210.3899994,246421400
2024-06-24 00:00:00+00:00,207.899353,208.1399994,212.6999969,206.5899963,207.7200012,80727000
2024-06-25 00:00:00+00:00,208.8282928,209.0700073,211.3800049,208.6100006,209.1499939,56713900
2024-06-26 00:00:00+00:00,213.0034485,213.25,214.8600006,210.6399994,211.5,66213200
2024-06-27 00:00:00+00:00,213.852478,214.1000061,215.7400055,212.3500061,214.6900024,49772700
2024-06-28 00:00:00+00:00,210.3764801,210.6199951,216.0700073,210.3000031,215.7700043,82542700
2024-07-01 00:00:00+00:00,216.4994049,216.75,217.5099945,211.9199982,212.0899963,60402900
2024-07-02 00:00:00+00:00,220.0153351,220.2700043,220.3800049,215.1000061,216.1499939,58046200
2024-07-03 00:00:00+00:00,221.2938538,221.5500031,221.5500031,219.0299988,220,37369800
2024-07-05 00:00:00+00:00,226.0783081,226.3399963,226.4499969,221.6499939,221.6499939,60412400
2024-07-08 00:00:00+00:00,227.5566101,227.8200073,227.8500061,223.25,227.0899963,59085900
2024-07-09 00:00:00+00:00,228.4156036,228.6799927,229.3999939,226.3699951,227.9299927,48076100
2024-07-10 00:00:00+00:00,232.7106323,232.9799957,233.0800018,229.25,229.3000031,62627700
2024-07-11 00:00:00+00:00,227.3069,227.5700073,232.3899994,225.7700043,231.3899994,64710600
2024-07-12 00:00:00+00:00,230.2734528,230.5399933,232.6399994,228.6799927,228.9199982,53046500
2024-07-15 00:00:00+00:00,234.1289978,234.3999939,237.2299957,233.0899963,236.4799957,62631300
2024-07-16 00:00:00+00:00,234.5485229,234.8200073,236.2700043,232.3300018,235,43234300
2024-07-17 00:00:00+00:00,228.615387,228.8800049,231.4600067,226.6399994,229.4499969,57345900
2024-07-18 00:00:00+00:00,223.9208069,224.1799927,230.4400024,222.2700043,230.2799988,66034600
2024-07-19 00:00:00+00:00,224.0506592,224.3099976,226.8000031,223.2799988,224.8200073,49151500
2024-07-22 00:00:00+00:00,223.7010803,223.9600067,227.7799988,223.0899963,227.0099945,48201800
2024-07-23 00:00:00+00:00,224.7498474,225.0099945,226.9400024,222.6799927,224.3699951,39960300
2024-07-24 00:00:00+00:00,218.287323,218.5399933,224.8000031,217.1300049,224,61777600
2024-07-25 00:00:00+00:00,217.2385559,217.4900055,220.8500061,214.6199951,218.9299927,51391200
2024-07-26 00:00:00+00:00,217.7080078,217.9600067,219.4900055,216.0099945,218.6999969,41601300
2024-07-29 00:00:00+00:00,217.9876862,218.2400055,219.3000031,215.75,216.9600067,36311800
2024-07-30 00:00:00+00:00,218.5470428,218.8000031,220.3300018,216.1199951,219.1900024,41643800
2024-07-31 00:00:00+00:00,221.8232422,222.0800018,223.8200073,220.6300049,221.4400024,50036300
2024-08-01 00:00:00+00:00,218.1075439,218.3600006,224.4799957,217.0200043,224.3699951,62501000
2024-08-02 00:00:00+00:00,219.6058044,219.8600006,225.6000061,217.7100067,219.1499939,105568600
2024-08-05 00:00:00+00:00,209.0280609,209.2700043,213.5,196,199.0899963,119548600
2024-08-06 00:00:00+00:00,206.9904022,207.2299957,209.9900055,201.0700073,205.3000031,69660500
2024-08-07 00:00:00+00:00,209.5774231,209.8200073,213.6399994,206.3899994,206.8999939,63516400
2024-08-08 00:00:00+00:00,213.063385,213.3099976,214.1999969,208.8300018,213.1100006,47161100
2024-08-09 00:00:00+00:00,215.9900055,216.2400055,216.7799988,211.9700012,212.1000061,42201600
2024-08-12 00:00:00+00:00,217.5299988,217.5299988,219.5099945,215.6000061,216.0700073,38028100
2024-08-13 00:00:00+00:00,221.2700043,221.2700043,221.8899994,219.0099945,219.0099945,44155300
2024-08-14 00:00:00+00:00,221.7200012,221.7200012,223.0299988,219.6999969,220.5700073,41960600
2024-08-15 00:00:00+00:00,224.7200012,224.7200012,225.3500061,222.7599945,224.6000061,46414000
2024-08-16 00:00:00+00:00,226.0500031,226.0500031,226.8300018,223.6499939,223.9199982,44340200
2024-08-19 00:00:00+00:00,225.8899994,225.8899994,225.9900055,223.0399933,225.7200012,40687800
2024-08-20 00:00:00+00:00,226.5099945,226.5099945,227.1699982,225.4499969,225.7700043,30299000
2024-08-21 00:00:00+00:00,226.3999939,226.3999939,227.9799957,225.0500031,226.5200043,34765500
2024-08-22 00:00:00+00:00,224.5299988,224.5299988,228.3399963,223.8999939,227.7899933,43695300
2024-08-23 00:00:00+00:00,226.8399963,226.8399963,228.2200012,224.3300018,225.6600037,38677300
2024-08-26 00:00:00+00:00,227.1799927,227.1799927,227.2799988,223.8899994,226.7599945,30602200
2024-08-27 00:00:00+00:00,228.0299988,228.0299988,228.8500061,224.8899994,226,35934600
2024-08-28 00:00:00+00:00,226.4900055,226.4900055,229.8600006,225.6799927,227.9199982,38052200
2024-08-29 00:00:00+00:00,229.7899933,229.7899933,232.9199982,228.8800049,230.1000061,51906300
2024-08-30 00:00:00+00:00,229,229,230.3999939,227.4799957,230.1900024,52990800
2024-09-03 00:00:00+00:00,222.7700043,222.7700043,229,221.1699982,228.5500031,50190600
2024-09-04 00:00:00+00:00,220.8500061,220.8500061,221.7799988,217.4799957,221.6600037,43840200
2024-09-05 00:00:00+00:00,222.3800049,222.3800049,225.4799957,221.5200043,221.6300049,36615400
2024-09-06 00:00:00+00:00,220.8200073,220.8200073,225.2400055,219.7700043,223.9499969,48423000
2024-09-09 00:00:00+00:00,220.9100037,220.9100037,221.2700043,216.7100067,220.8200073,67180000
2024-09-10 00:00:00+00:00,220.1100006,220.1100006,221.4799957,216.7299957,218.9199982,51591000
2024-09-11 00:00:00+00:00,222.6600037,222.6600037,223.0899963,217.8899994,221.4600067,44587100
2024-09-12 00:00:00+00:00,222.7700043,222.7700043,223.5500031,219.8200073,222.5,37498200
2024-09-13 00:00:00+00:00,222.5,222.5,224.0399933,221.9100037,223.5800018,36766600
2024-09-16 00:00:00+00:00,216.3200073,216.3200073,217.2200012,213.9199982,216.5399933,59357400
2024-09-17 00:00:00+00:00,216.7899933,216.7899933,216.8999939,214.5,215.75,45519300
2024-09-18 00:00:00+00:00,220.6900024,220.6900024,222.7100067,217.5399933,217.5500031,59894900
2024-09-19 00:00:00+00:00,228.8699951,228.8699951,229.8200073,224.6300049,224.9900055,66781300
2024-09-20 00:00:00+00:00,228.1999969,228.1999969,233.0899963,227.6199951,229.9700012,318679900
2024-09-23 00:00:00+00:00,226.4700012,226.4700012,229.4499969,225.8099976,227.3399963,54146000
2024-09-24 00:00:00+00:00,227.3699951,227.3699951,229.3500061,225.7299957,228.6499939,43556100
2024-09-25 00:00:00+00:00,226.3699951,226.3699951,227.2899933,224.0200043,224.9299927,42308700
2024-09-26 00:00:00+00:00,227.5200043,227.5200043,228.5,225.4100037,227.3000031,36636700
2024-09-27 00:00:00+00:00,227.7899933,227.7899933,229.5200043,227.3000031,228.4600067,34026000
2024-09-30 00:00:00+00:00,233,233,233,229.6499939,230.0399933,54541900
2024-10-01 00:00:00+00:00,226.2100067,226.2100067,229.6499939,223.7400055,229.5200043,63285000
2024-10-02 00:00:00+00:00,226.7799988,226.7799988,227.3699951,223.0200043,225.8899994,32880600
2024-10-03 00:00:00+00:00,225.6699982,225.6699982,226.8099976,223.3200073,225.1399994,34044200
2024-10-04 00:00:00+00:00,226.8000031,226.8000031,228,224.1300049,227.8999939,37245100
2024-10-07 00:00:00+00:00,221.6900024,221.6900024,225.6900024,221.3300018,224.5,39505400
2024-10-08 00:00:00+00:00,225.7700043,225.7700043,225.9799957,223.25,224.3000031,31855700
2024-10-09 00:00:00+00:00,229.5399933,229.5399933,229.75,224.8300018,225.2299957,33591100
2024-10-10 00:00:00+00:00,229.0399933,229.0399933,229.5,227.1699982,227.7799988,28183500
2024-10-11 00:00:00+00:00,227.5500031,227.5500031,229.4100037,227.3399963,229.3000031,31759200
2024-10-14 00:00:00+00:00,231.3000031,231.3000031,231.7299957,228.6000061,228.6999969,39882100
2024-10-15 00:00:00+00:00,233.8500061,233.8500061,237.4900055,232.3699951,233.6100006,64751400
2024-10-16 00:00:00+00:00,231.7799988,231.7799988,232.1199951,229.8399963,231.6000061,34082200
2024-10-17 00:00:00+00:00,232.1499939,232.1499939,233.8500061,230.5200043,233.4299927,32993800
2024-10-18 00:00:00+00:00,235,235,236.1799927,234.0099945,236.1799927,46431500
2024-10-21 00:00:00+00:00,236.4799957,236.4799957,236.8500061,234.4499969,234.4499969,36254500
2024-10-22 00:00:00+00:00,235.8600006,235.8600006,236.2200012,232.6000061,233.8899994,38846600
2024-10-23 00:00:00+00:00,230.7599945,230.7599945,235.1399994,227.7599945,234.0800018,52287000
2024-10-24 00:00:00+00:00,230.5700073,230.5700073,230.8200073,228.4100037,229.9799957,31109500
